,listing_id,accessories_vectors,years of warranty,better loan offer,well maintained,low fuel consumption,reg_date,power,engine_cap,mileage,no_of_owners,depreciation,coe,dereg_value,omv,arf,type_of_vehicle_bus/mini bus,type_of_vehicle_hatchback,type_of_vehicle_luxury sedan,type_of_vehicle_mid-sized sedan,type_of_vehicle_mpv,type_of_vehicle_others,type_of_vehicle_sports car,type_of_vehicle_stationwagon,type_of_vehicle_suv,type_of_vehicle_truck,type_of_vehicle_van,fuel_type_diesel,fuel_type_electric,fuel_type_petrol,fuel_type_petrol-electric,transmission,make,model,price
10673,993826,[6],0,1,1,0,6,155.0,1991.0,86149.0,3.0,17710.0,74389.0,59104.0,46038.0,51454.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e250,95500.0
10674,1025795,[6],0,1,1,0,11,150.0,2497.0,66000.0,3.0,8200.0,32914.0,29623.0,39126.0,39126.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,523i,81200.0
10675,1021458,"[6, 7, 9]",0,1,1,1,8,115.0,1595.0,89900.0,1.0,13880.0,77304.0,27786.0,25714.0,18000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,b200,43400.0
10676,1022681,"[2, 4, 6, 10]",0,1,1,0,12,103.0,1799.0,66000.0,6.0,8520.0,33018.0,25103.0,22738.0,22738.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,crossroad,71300.0
10677,997414,[6],0,1,0,0,5,134.00029172744402,2998.0,66000.0,1.0,11160.0,19875.0,9404.0,34140.0,1707.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,mitsubishi,fuso,58100.0
10678,1024614,[6],0,0,1,1,10,90.0,1390.0,81242.0,2.0,6680.0,44542.14973262032,30629.919354838712,22246.0,22246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,volkswagen,golf,73500.0
10679,1023350,[6],0,0,0,0,3,125.0,2362.0,71000.0,1.0,14510.0,39001.0,56467.0,34489.0,40285.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,previa,129600.0
10680,1021031,"[5, 6]",0,1,1,1,9,155.0,1984.0,78000.0,1.0,157010.0,73801.0,28454.0,49335.0,49335.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,audi,a5,115600.0
10681,1021533,"[2, 3, 6, 7]",0,1,1,0,3,92.0,1597.0,21988.0,1.0,10270.0,28457.0,35740.0,19971.0,19971.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,93400.0
10682,1022711,"[1, 6, 7, 10]",0,1,0,0,5,185.0,1998.0,88000.0,2.0,21820.0,56340.0,74563.0,48809.0,60333.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bmw,430i,158200.0
10683,1028580,"[2, 5, 6, 9]",0,1,1,1,5,130.0,1591.0,56083.0,1.0,12440.0,56206.0,46679.0,22041.0,22858.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,hyundai,tucson,84500.0
10684,1025889,"[2, 4, 6, 10]",0,0,0,0,13,125.0,2362.0,142180.0,4.0,7550.0,32279.0,23011.0,31702.0,31702.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,estima,59200.0
10685,1031248,[6],0,1,0,1,9,515.0,6498.0,13000.0,3.0,339920.0,93990.0,216364.0,374189.0,374189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lamborghini,aventador,654500.0
10686,989794,[6],0,1,1,1,4,134.00029172744402,1461.0,87088.0,1.0,7390.0,46487.0,25027.0,20261.0,1014.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,nissan,nv200,43800.0
10687,987272,"[4, 6]",0,1,1,1,5,80.0,1496.0,68000.0,3.0,10650.0,53000.0,34583.0,21208.0,11692.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,sienta,64800.0
10688,1031067,"[2, 4, 6, 10]",0,0,0,0,2,115.0,1995.0,22900.0,1.0,12000.0,43102.0,44386.0,15583.0,15583.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,subaru,forester,108700.0
10689,1029616,"[6, 7]",0,0,0,1,1,103.0,1499.0,15500.0,1.0,13260.0,49500.0,70226.0,35079.0,41111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x1,158200.0
10690,1009940,[6],0,0,0,0,0,134.00029172744402,1998.0,66000.0,1.0,6490.0,29266.0,28769.0,27751.0,1388.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,toyota,hiace,70200.0
10691,1028275,[6],0,1,1,0,2,135.0,1991.0,11900.0,2.0,18450.0,42564.0,86983.0,55386.0,71695.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e200,197800.0
10692,1023278,"[4, 6]",0,1,1,0,4,134.00029172744402,1560.0,27000.0,3.0,7910.0,31412.0,18658.0,19591.0,980.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,peugeot,partner,51700.0
10693,1018554,[6],0,1,0,0,8,137.0,1591.0,110000.0,4.0,12940.0,73989.0,25581.0,17735.0,17735.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,veloster,38500.0
10694,1008465,"[4, 5, 6]",0,1,0,0,22,134.00029172744402,2799.0,114164.0,6.0,9130.0,17706.0,9498.0,77907.0,109070.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,s280,27000.0
10695,1022536,"[2, 6, 7, 9]",0,1,1,1,4,85.0,1196.0,23000.0,1.0,10590.0,46489.0,48621.0,26389.0,28945.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,toyota,c-hr,83400.0
10696,1017330,[6],0,0,0,0,8,225.0,2979.0,103001.0,4.0,28320.0,58090.0,67103.0,73916.0,105049.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x6,107800.0
10697,1004753,"[2, 6, 7, 9]",0,1,0,0,5,90.0,1595.0,72000.0,1.0,14100.0,47300.0,40799.0,28107.0,26350.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,cla180,87800.0
10698,1021043,"[1, 2, 4, 6, 8, 10]",0,1,0,0,4,97.0,1197.0,62172.0,2.0,9860.0,46778.0,39373.0,19990.0,14990.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,renault,megane,73500.0
10699,1017255,"[4, 6, 10]",0,1,1,1,0,110.0,1496.0,66000.0,1.0,12220.0,46790.0,71033.0,30438.0,34614.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,stepwagon,148500.0
10700,1018879,"[2, 3, 6, 7]",0,1,1,1,6,85.0,1598.0,79000.0,1.0,9410.0,59200.0,37036.0,16439.0,16439.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,nissan,sylphy,53700.0
10701,1026386,"[1, 2, 6, 9]",0,1,0,0,5,185.0,1984.0,79000.0,2.0,23040.0,57010.0,82228.0,59048.0,78287.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,audi,q7,165000.0
10702,1029965,[6],0,1,1,0,5,115.0,1595.0,79010.0,1.0,15680.0,54920.0,51415.0,35465.0,36651.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,101100.0
10703,1024823,"[2, 6, 7]",0,1,1,0,3,90.0,1595.0,41510.0,2.0,14270.0,36001.0,47622.0,28815.0,32341.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,cla180,119700.0
10704,1018474,"[4, 6, 10]",0,1,1,0,14,135.0,1796.0,141500.0,5.0,8070.0,51630.0,25476.0,52574.0,57832.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e200,43800.0
10705,1024040,"[2, 6, 7]",0,0,1,0,4,90.0,1595.0,66000.0,1.0,13900.0,50889.0,48764.0,28839.0,27375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,cla180,99900.0
10706,1021765,"[3, 5, 6]",0,0,0,0,2,129.0,2356.0,21500.0,2.0,13980.0,40009.0,58262.0,29883.0,33837.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,e,145000.0
10707,1001263,"[3, 6]",0,0,1,0,1,225.0,1991.0,3000.0,1.0,22560.0,36000.0,70477.0,41743.0,50441.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,a35,252800.0
10708,1011300,"[5, 6, 10]",0,1,1,0,10,225.0,2979.0,106000.0,3.0,11610.0,47316.0,45579.0,60175.0,60175.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,335i,123000.0
10709,1012293,[6],0,0,0,0,15,134.00029172744402,2986.0,66000.0,2.0,6520.0,19904.0,19402.0,23681.0,1185.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,toyota,dyna,35000.0
10710,1010200,"[6, 10]",0,1,0,1,3,135.0,1998.0,27000.0,1.0,20730.0,31001.0,63657.0,45907.0,56270.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,420i,189000.0
10711,1003074,[6],0,0,0,0,8,134.00029172744402,15681.0,66000.0,2.0,30930.0,53900.0,8713.0,123082.0,6155.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,isuzu,cyh52s,55000.0
10712,1016972,"[2, 6, 8, 10]",0,0,0,0,7,180.0,1997.0,56000.0,1.0,19670.0,74000.0,65565.0,50610.0,63098.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x3,106500.0
10713,1018025,"[6, 7, 9, 10]",0,1,0,1,2,92.0,1597.0,15000.0,1.0,8640.0,11199.0,23189.0,19877.0,19877.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,81200.0
10714,946622,[6],0,0,0,0,4,96.0,1199.0,64000.0,1.0,9240.0,50889.0,34919.0,19770.0,9770.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,peugeot,308,60500.0
10715,1024483,"[6, 8]",0,0,0,0,5,106.0,1997.0,94995.0,4.0,11170.0,46970.0,37924.0,22509.0,23513.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nissan,x-trail,69100.0
10716,1019219,"[2, 3, 6, 7]",0,1,1,0,3,96.0,1498.0,35000.0,1.0,9280.0,32699.0,35310.0,16836.0,16836.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,jazz,80100.0
10717,1029419,[6],0,0,0,0,13,103.0,1799.0,66000.0,3.0,8620.0,22499.0,6682.0,20674.0,22742.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,stream,14100.0
10718,1021223,[6],0,1,0,0,13,353.0,3799.0,116296.0,3.0,29590.0,33377.0,23565.0,78934.0,78934.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,nissan,gtr,229800.0
10719,1029869,[6],0,1,0,0,11,132.0,2354.0,171302.0,3.0,6080.0,39463.0,33106.0,34074.0,34074.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,odyssey,56100.0
10720,1026015,"[6, 10]",0,1,1,0,10,138.0,2672.0,124400.0,2.0,9570.0,45204.51351351351,63192.13513513513,46012.0,46012.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,lexus,rx,105400.0
10721,1010201,[6],0,0,1,0,10,134.00029172744402,2982.0,66000.0,2.0,7900.0,29631.84343434344,17696.304568527918,24970.0,1249.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,toyota,dyna,43400.0
10722,1021958,"[2, 4, 5, 6, 9, 10]",0,1,1,0,8,115.0,1595.0,100000.0,2.0,14770.0,67301.0,29630.0,31746.0,31445.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,47100.0
10723,1002342,[6],0,0,0,0,8,309.0,3999.0,120800.0,3.0,50840.0,97889.0,58112.0,78040.0,78040.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bmw,m3,131800.0
10724,1021927,"[2, 4, 6, 10]",0,1,0,1,6,95.3,1591.0,56686.0,1.0,9890.0,55399.0,32885.0,14542.0,14542.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,kia,cerato,52600.0
10725,1019669,"[1, 4, 6]",0,1,0,0,5,85.0,1496.0,59870.0,2.0,8860.0,43000.0,27579.0,16713.0,11713.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,mazda,2,50400.0
10726,1009476,"[1, 3, 6]",0,0,0,0,3,135.0,1991.0,20000.0,2.0,22160.0,32429.0,85371.0,61728.0,83111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mercedes-benz,coupe,218900.0
10727,1020548,"[5, 6]",5,1,1,0,1,89.0,1498.0,18688.0,1.0,9080.0,36534.0,48011.0,19467.0,19467.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,city,102100.0
10728,1031068,[6],0,0,0,0,7,90.0,1595.0,160300.0,2.0,12550.0,61899.0,28925.0,26456.0,19039.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,b180,49500.0
10729,983835,"[1, 2, 6]",0,1,0,0,3,81.0,1199.0,50000.0,1.0,15980.0,36810.0,39583.0,20236.0,20331.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,citroen,c3,127400.0
10730,1012733,"[4, 6, 7]",0,0,1,1,3,101.0,1496.0,22000.0,1.0,11210.0,30851.0,36089.0,25822.0,18151.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,honda,freed,100000.0
10731,1024399,[6],0,0,1,0,16,107.0,1794.0,137388.0,5.0,11880.0,73035.0,25752.0,27480.0,30228.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,toyota,celica,46100.0
10732,1006107,[6],0,0,1,0,11,63.0,1390.0,112360.0,4.0,8000.0,16438.0,12331.0,15069.0,15069.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,volkswagen,polo,33000.0
10733,1016594,"[2, 4, 6, 10]",0,1,0,0,2,97.0,1496.0,13246.0,1.0,9050.0,28589.0,29004.0,18553.0,8553.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,honda,shuttle,83400.0
10734,1016453,[6],0,1,1,0,5,135.0,1991.0,82000.0,3.0,17930.0,57903.0,81348.0,54238.0,69629.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e200,137500.0
10735,1019901,"[6, 9]",0,1,1,0,1,141.0,1998.0,8000.0,1.0,14480.0,49500.0,84411.0,42024.0,50834.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x1,176900.0
10736,1005747,"[1, 6, 7]",0,1,0,0,6,135.0,1997.0,66000.0,3.0,15230.0,75002.0,53612.0,37219.0,39107.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,520i,84500.0
10737,1023351,"[2, 4, 6, 7, 10]",0,1,0,1,5,90.0,1498.0,66000.0,1.0,10650.0,50991.0,46935.0,25281.0,27394.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,volvo,s60,75700.0
10738,1013773,"[2, 4, 6, 7, 10]",0,1,1,0,6,96.0,1496.0,88000.0,2.0,11070.0,68589.0,31979.0,18783.0,8783.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,vezel,51500.0
10739,1028454,"[2, 4, 6, 10]",0,1,1,0,13,125.0,2362.0,135000.0,4.0,7780.0,37906.0,25714.0,30879.0,30879.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,estima,58100.0
10740,1027686,"[3, 6, 7]",0,1,1,1,2,85.0,999.0,27000.0,1.0,11110.0,32309.0,43467.0,22090.0,22926.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a3,112000.0
10741,1028617,"[2, 3, 4, 6, 7]",0,1,1,1,4,130.0,1591.0,53800.0,1.0,12190.0,49802.0,43862.0,19805.0,19805.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,hyundai,tucson,89000.0
10742,1022607,"[2, 6]",0,1,0,1,5,100.0,1499.0,101000.0,1.0,14450.0,56500.0,49864.0,29796.0,28715.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,bmw,x1,95500.0
10743,989158,"[2, 3, 6, 8]",0,1,0,1,2,127.0,1498.0,21000.0,1.0,12260.0,32909.0,45834.0,26594.0,29232.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,honda,civic,116400.0
10744,976385,[6],0,1,1,0,7,97.0,1591.0,56000.0,1.0,11110.0,64841.0,28681.0,13596.0,13596.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,elantra,44900.0
10745,1000883,"[3, 6]",0,0,0,0,2,140.0,1984.0,46000.0,1.0,16760.0,41000.0,64009.0,38190.0,45466.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,audi,a5,165000.0
10746,1007361,"[6, 10]",0,0,0,0,12,81.0,1496.0,138000.0,1.0,7690.0,15287.0,9742.0,15781.0,15781.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,toyota,corolla,27000.0
10747,1007107,"[2, 4, 6, 10]",0,1,0,0,11,150.0,1796.0,114000.0,4.0,9720.0,32914.0,29695.0,55808.0,55808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,e250,96500.0
10748,997367,"[4, 6]",0,0,1,0,5,134.00029172744402,2982.0,66000.0,1.0,10630.0,24868.0,11180.0,29522.0,1477.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,toyota,dyna,52600.0
10749,1025253,"[2, 6]",0,0,0,0,0,134.00029172744402,1597.0,66000.0,1.0,5490.0,30897.0,30863.0,19270.0,964.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,nissan,nv200,60400.0
10750,1024346,"[2, 6, 7, 10]",0,0,0,0,5,90.0,1595.0,30898.0,2.0,12850.0,52503.0,43784.0,25531.0,22744.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,b180,84500.0
10751,968249,[6],0,0,0,0,25,134.00029172744402,2799.0,137000.0,1.0,16500.0,48479.0,23509.0,99991.0,149987.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mercedes-benz,sl280,88000.0
10752,989299,"[2, 3, 4, 6, 7]",0,1,0,0,2,96.0,1496.0,23000.0,1.0,9530.0,30000.0,35536.0,23217.0,14504.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,vezel,94200.0
10753,936329,[6],0,1,1,0,10,155.0,1984.0,66000.0,5.0,10320.0,47316.0,45773.0,57347.0,57347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,audi,a5,109800.0
10754,1013193,"[2, 6, 10]",0,0,0,0,4,140.0,2356.0,66000.0,2.0,11320.0,54501.0,59162.0,33127.0,38378.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,odyssey,91200.0
10755,1013738,"[4, 6, 10]",0,1,0,0,10,140.0,1618.0,103300.0,1.0,9950.0,52758.857142857145,31410.714285714286,24760.0,24760.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nissan,juke,54800.0
10756,1026937,"[2, 6]",0,0,0,0,12,412.0,5998.0,149865.0,5.0,24400.0,39563.0,30480.0,148269.0,148269.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bentley,continental,206800.0
10757,1016730,"[1, 2, 3, 4, 5, 6, 10]",0,1,0,0,4,81.0,1461.0,70539.0,1.0,9890.0,50789.0,32136.0,19300.0,5000.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,renault,megane,63600.0
10758,989356,"[2, 6, 10]",0,1,1,0,13,113.0,1468.0,66000.0,6.0,9500.0,18583.0,6965.0,17628.0,17628.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mitsubishi,colt,19600.0
10759,1022157,"[2, 6, 10]",0,1,1,0,9,150.0,1796.0,110000.0,3.0,24060.0,83700.0,31221.0,49004.0,49004.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c250,48200.0
10760,989562,"[2, 4, 6, 10]",0,0,1,0,3,73.0,1318.0,66000.0,1.0,8720.0,38830.0,30463.0,15567.0,5567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,jazz,68000.0
10761,1030821,"[2, 4, 6, 10]",0,0,0,0,14,66.0,1242.0,66000.0,2.0,7210.0,21282.0,4665.0,10815.0,10031.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,suzuki,swift,8700.0
10762,1018262,[6],0,1,0,0,11,176.0,2967.0,67000.0,2.0,11060.0,32914.0,29695.0,68366.0,68366.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,audi,q7,109800.0
10763,997640,"[2, 3, 6, 7]",0,1,1,0,5,115.0,1595.0,80000.0,3.0,17820.0,54920.0,50753.0,35465.0,36651.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,109800.0
10764,997568,"[2, 6, 7, 9]",0,1,1,0,6,95.3,1591.0,73000.0,1.0,9970.0,58700.0,32091.0,14113.0,14113.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,kia,cerato,50600.0
10765,954372,"[6, 9]",0,1,0,0,1,120.0,1332.0,88.0,1.0,16150.0,45012.0,69406.0,31871.0,36620.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,mercedes-benz,gla200,185700.0
10766,1017943,[6],0,0,0,0,15,200.0,1997.0,66000.0,4.0,28510.0,46048.0,21952.0,37263.0,40990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,mitsubishi,evolution,149500.0
10767,1025931,"[2, 6, 10]",0,0,0,0,10,150.0,2497.0,147000.0,2.0,10470.0,41709.3220338983,35826.677966101706,49344.0,49344.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,bmw,523i,115300.0
10768,1016779,[6],0,1,0,0,11,283.0,3800.0,110000.0,3.0,29740.0,34935.0,31575.0,130398.0,130398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,porsche,911,295700.0
10769,1014177,"[3, 6, 7, 8, 10]",0,1,1,1,4,88.0,1496.0,66124.0,1.0,9170.0,48556.0,34646.0,15764.0,10764.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,mazda,3,61400.0
10770,1021136,"[2, 4, 6, 7]",0,0,0,0,13,97.0,1794.0,169000.0,3.0,6590.0,34991.0,24436.0,17386.0,17386.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,wish,50600.0
10771,1027772,[6],0,0,0,0,3,85.0,1496.0,29314.0,1.0,8320.0,38830.0,29122.0,14481.0,5000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mazda,2,62600.0
10772,1017822,"[1, 3, 6]",0,1,1,0,3,135.0,1991.0,32000.0,2.0,21420.0,32551.0,87920.0,63499.0,86299.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mercedes-benz,coupe,215400.0
10773,989208,"[2, 4, 6, 7, 10]",0,0,0,0,4,88.0,1497.0,77300.0,1.0,10140.0,48401.0,41508.0,19735.0,19735.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,honda,mobilio,72400.0
10774,988112,[6],0,0,0,1,0,134.00029172744402,2998.0,66000.0,1.0,16580.0,45001.0,43386.0,70677.0,3534.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mitsubishi,rosa,175900.0
10775,927105,[6],0,0,1,0,43,134.00029172744402,1988.0,66000.0,6.0,4090.0,3357.0,2957.0,38375.0,45725.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,200,39600.0
10776,964657,[6],0,0,0,0,5,134.00029172744402,2982.0,66000.0,1.0,9940.0,41608.0,20850.0,32171.0,1609.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,toyota,hiace,54800.0
10777,1023919,[6],0,0,0,0,0,134.00029172744402,658.0,66000.0,1.0,5200.0,29017.0,28953.0,15869.0,794.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,suzuki,every,57100.0
10778,1017716,"[6, 7]",0,1,0,1,3,545.0,6498.0,10027.0,2.0,114410.0,47390.0,526900.0,384275.0,663695.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,lamborghini,aventador,1175700.0
10779,997245,"[2, 5, 6, 7, 10]",0,1,0,0,3,115.0,1595.0,86000.0,1.0,14740.0,37605.0,59018.0,37480.0,44472.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mercedes-benz,c180,135100.0
10780,1025748,[6],0,1,0,0,0,113.0,2085.356363200192,50.0,1.0,11480.0,44001.0,53603.0,47093.0,12931.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,honda,e,133100.0
10781,1018156,"[1, 6, 9]",0,1,0,1,3,420.0,6592.0,6078.0,2.0,113340.0,49189.0,636342.0,462892.0,805206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,rolls-royce,dawn,1265000.0
10782,1018570,[6],0,0,0,0,30,134.00029172744402,1597.0,220000.0,6.0,10280.0,26175.0,30182.33333333333,19000.0,28500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,mazda,mx-5,86900.0
10783,1011281,"[2, 4, 6]",0,1,1,0,2,73.6,1368.0,29000.0,1.0,7940.0,23373.0,25322.0,8994.0,8994.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,hyundai,accent,74400.0
10784,1013094,"[6, 10]",0,1,0,0,0,80.0,1496.0,652.0,1.0,9620.0,47821.0,53341.0,22347.0,8286.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,toyota,sienta,108900.0
10785,1001096,"[2, 4, 6, 9, 10]",0,1,0,1,4,96.0,1496.0,58421.0,1.0,9510.0,49751.0,39500.0,21292.0,16809.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,hr-v,65800.0
10786,1026710,[6],0,0,0,0,12,103.0,1799.0,66000.0,1.0,8410.0,33018.0,25039.0,23212.0,23212.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,crossroad,70200.0
10787,1028233,"[2, 3, 4, 6]",0,0,0,0,5,96.0,1496.0,98000.0,2.0,10040.0,51506.0,34788.0,21247.0,11746.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,honda,vezel,62200.0
10788,994090,[6],0,0,1,0,18,134.00029172744402,2953.0,66000.0,5.0,8831.0,23622.6,12416.52,22617.0,1131.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,nissan,urvan,30800.0
10789,956304,"[6, 10]",0,0,1,0,20,134.00029172744402,2494.0,152585.0,2.0,8000.0,53932.0,53134.0,48062.0,67287.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bmw,325ci,86700.0
10790,998886,[6],0,0,0,0,9,235.0,2979.0,104000.0,3.0,13070.0,64132.46666666666,55381.266666666656,38283.0,38283.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,bmw,m135i,143900.0
10791,970728,"[6, 7]",3,1,1,0,1,90.0,1595.0,14000.0,1.0,13520.0,35010.0,49987.0,25148.0,27208.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,mercedes-benz,gla180,140600.0
